,review_scores_accuracy,review_scores_accuracy,review_scores_location,host_total_listings_count,number_of_reviews,latitude,longitude,availability_60,availability_30,bedrooms,calculated_host_listings_count_entire_homes,accommodates,calculated_host_listings_count_private_rooms,minimum_nights,number_of_reviews_l30d,availability_90,beds,review_scores_rating,maximum_nights,review_scores_cleanliness,review_scores_communication,host_listings_count,review_scores_checkin,availability_365,number_of_reviews_ltm,review_scores_value,calculated_host_listings_count
119,5.0,5.0,5.0,1.0,1.0,19.44333,-99.18497,54,24,2.0,0.0,1.0,1.0,1.6,0.0,84,1.0,5.0,180,5.0,4.9,1.0,5.0,212,0.0,4.8,1.0
120,4.53,4.53,4.7,2.0,126.0,19.41417,-99.2,43,21,1.4,2.0,2.9,0.0,2.0,0.0,68,1.6,4.58,1125,4.57,4.81,2.0,4.83,339,28.0,4.54,2.0
121,4.78,4.78,4.92,4.0,27.0,19.43422,-99.145658,31,19,2.0,3.0,6.0,0.0,1.6,0.0,44,3.0,4.75,180,4.7,4.91,4.0,4.81,90,2.0,4.76,3.0
122,4.51,4.9,4.74,4.0,27.0,19.44226,-99.18406,4,4,2.0,3.0,4.0,0.0,1.6,1.0,26,2.0,4.59,1125,4.55,4.86,4.0,4.86,301,2.0,4.62,3.0
123,4.82,4.82,4.58,4.0,39.0,19.4418,-99.18402,46,26,3.0,3.0,6.0,0.0,1.6,0.0,46,3.0,4.57,365,4.71,4.92,4.0,4.92,269,0.0,4.71,3.0
124,4.74,4.74,4.89,16.0,21.0,19.43103,-99.14661,28,15,1.0,14.0,2.0,1.0,2.0,1.0,53,1.0,4.76,60,4.74,4.74,15.0,4.63,119,3.0,4.74,15.0
125,4.78,4.78,4.9,11.0,27.0,19.44222,-99.14461,32,14,1.4,3.0,2.9,3.0,1.0,2.0,56,1.6,4.78,90,4.74,4.9,10.0,4.9,323,20.0,4.79,6.0
126,4.72,4.72,4.86,3.0,37.0,19.35284,-99.1695,53,23,1.0,2.0,2.0,0.0,3.0,0.0,83,2.0,4.58,90,4.67,4.81,3.0,4.81,358,0.0,4.44,2.0
127,4.89,4.89,5.0,6.0,9.0,19.34219,-99.15952,0,0,1.0,2.0,2.0,0.0,3.0,0.0,0,1.9678361335646877,4.89,1125,4.78,5.0,4.0,5.0,264,0.0,4.78,2.0
128,4.93,4.93,4.86,4.0,27.0,19.38777,-99.17532,33,14,3.0,4.0,6.0,0.0,2.0,1.0,63,1.6,4.91,180,4.9,4.95,4.0,4.94,63,9.0,4.94,4.0
129,4.94,4.94,4.96,1.0,27.0,19.4199,-99.16044,14,0,1.0,0.0,2.0,1.0,2.0,1.0,29,1.0,4.97,7,4.97,4.96,1.0,4.98,280,3.0,4.95,1.0
130,4.92,4.92,4.97,7.0,39.0,19.41416,-99.1568,25,7,2.0,2.0,4.0,2.0,1.6,0.0,31,2.0,4.79,720,4.64,5.0,5.0,4.97,31,0.0,4.74,4.0
131,4.71,4.71,4.92,5.0,27.0,19.43339,-99.15467,49,26,1.0,1.0,5.0,0.0,2.0,0.0,79,3.0,4.63,1125,4.68,4.7,4.0,4.71,354,21.0,4.63,1.0
132,4.78,4.78,4.78,1.0,32.0,19.42914772033692,-99.15665435791016,3,0,2.0,1.0,4.0,0.0,2.0,1.0,3,2.0,4.81,1125,4.53,4.94,1.0,4.84,244,6.0,4.84,1.0
133,4.8,4.8,4.6,9.0,5.0,19.34762,-99.19315,32,17,3.0,1.0,6.0,4.0,3.0,0.0,52,3.0,4.8,120,4.8,4.8,8.0,5.0,138,1.0,4.4,7.0
134,4.89,4.89,4.91,4.0,27.0,19.41689,-99.17792,0,0,1.0,2.0,2.0,0.0,3.0,1.0,0,2.0,4.88,730,4.92,4.97,2.0,4.92,268,13.0,4.85,2.0
135,4.88,4.88,4.84,21.0,25.0,19.43059,-99.17073,42,23,1.0,7.0,2.0,0.0,2.0,0.0,72,1.0,4.84,730,4.84,5.0,19.0,5.0,347,1.0,4.8,11.0
136,4.14,4.9,4.9,21.0,7.0,19.43059,-99.17073,0,0,1.0,7.0,2.0,0.0,2.0,0.0,24,1.0,4.8,730,4.8,4.9,19.0,4.9,299,0.0,4.8,11.0
137,4.6,4.6,4.8,1.0,5.0,19.40891,-99.16083,58,28,1.0,0.0,2.0,1.0,1.0,0.0,88,1.0,4.75,14,4.8,4.6,1.0,5.0,363,0.0,4.6,1.0
138,5.0,5.0,5.0,3.0,4.0,19.33009,-99.21418,0,0,1.0,0.0,1.0,3.0,1.6,0.0,16,1.0,5.0,90,5.0,5.0,3.0,5.0,291,0.0,5.0,3.0
139,4.91,4.91,4.71,2.0,35.0,19.35319,-99.2,51,21,2.0,0.0,4.0,2.0,2.0,0.0,81,2.0,4.94,365,4.91,4.94,2.0,4.89,356,5.0,4.83,2.0
140,4.69,4.69,4.96,1.0,27.0,19.41824,-99.1756,0,0,1.0,0.0,2.0,1.0,1.6,0.0,0,1.0,4.73,120,4.7,4.91,1.0,4.85,268,0.0,4.7,1.0
141,4.9,4.9,4.73,6.0,83.0,19.38468,-99.17708,35,24,2.0,1.0,4.0,0.0,2.0,0.0,65,2.0,4.88,60,4.84,4.94,2.0,4.93,65,8.0,4.79,1.0
142,4.57,4.57,4.9,4.0,55.0,19.40243,-99.17828,0,0,1.0,1.0,6.0,0.0,1.6,0.0,0,1.0,4.8,360,4.8,4.61,1.0,4.89,226,1.0,4.8,1.0
143,4.6,4.6,4.95,7.0,45.0,19.40915,-99.17321,0,0,1.0,6.0,2.0,0.0,1.6,0.0,0,1.0,4.56,360,4.51,4.89,6.0,4.8,237,0.0,4.56,6.0
144,5.0,5.0,5.0,3.0,4.0,19.43356817253434,-99.15863118836056,56,26,1.0,0.0,2.0,3.0,1.0,1.0,86,1.0,5.0,365,5.0,5.0,3.0,4.75,266,4.0,5.0,3.0
145,4.96,4.96,5.0,8.0,23.0,19.436834,-99.207855,0,0,1.0,0.0,2.0,2.0,1.6,0.0,23,1.0,4.96,1125,4.91,4.96,5.0,4.91,203,1.0,4.91,2.0
146,4.69,4.69,4.9,1.0,27.0,19.42054,-99.17074,5,5,2.0,1.0,4.0,0.0,1.6,0.0,15,2.0,4.56,180,4.57,4.82,1.0,4.89,156,3.0,4.63,1.0
147,4.74,4.74,4.95,7.0,27.0,19.42887,-99.17651,39,14,1.0,1.0,2.0,4.0,1.6,0.0,69,1.0,4.75,1125,4.87,4.92,5.0,4.89,344,2.0,4.78,5.0
148,5.0,5.0,5.0,5.0,1.0,19.42829,-99.16516,60,30,1.0,1.0,2.0,0.0,3.0,0.0,90,1.0,5.0,1125,5.0,5.0,2.0,5.0,357,0.0,5.0,1.0
149,4.86,4.86,4.93,1.0,27.0,19.42589,-99.16634,19,13,2.0,1.0,5.0,0.0,2.0,2.0,37,1.6,4.83,1125,4.83,4.94,1.0,4.85,282,29.0,4.88,1.0
150,4.83,4.83,4.79,2.0,24.0,19.4,-99.16682,43,20,1.0,0.0,1.0,2.0,2.0,0.0,72,1.0,4.71,60,4.8,4.83,2.0,4.83,162,8.0,4.63,2.0
151,5.0,5.0,5.0,1.0,3.0,19.3988,-99.17335,40,10,1.0,0.0,2.0,1.0,3.0,0.0,70,1.0,5.0,28,5.0,5.0,1.0,5.0,108,1.0,4.8,1.0
152,4.7,4.7,4.73,2.0,27.0,19.4,-99.16962,4,3,1.0,0.0,1.0,2.0,2.0,0.0,12,1.0,4.85,60,4.73,4.88,2.0,4.69,102,6.0,4.74,2.0
153,4.72,4.72,4.94,7.0,18.0,19.40915,-99.17321,0,0,1.0,6.0,2.0,0.0,1.6,0.0,0,1.0,4.83,365,4.72,4.89,6.0,5.0,209,0.0,4.59,6.0
154,4.56,4.56,4.94,7.0,16.0,19.40915,-99.17321,0,0,2.0,6.0,4.0,0.0,1.6,0.0,0,1.6,4.69,370,4.56,4.94,6.0,5.0,148,0.0,4.67,6.0
155,4.89,4.89,4.93,1.0,28.0,19.34183,-99.15533,0,0,2.0,1.0,4.0,0.0,2.0,0.0,0,1.9678361335646877,4.71,1125,4.71,4.96,1.0,4.96,274,1.0,4.81,1.0
156,4.73,4.73,4.9,11.0,27.0,19.44262,-99.14566,34,18,1.0,3.0,2.0,3.0,1.0,0.0,62,1.0,4.78,1125,4.72,4.93,10.0,4.88,325,21.0,4.81,6.0
157,4.92,4.92,4.97,3.0,27.0,19.41353,-99.17531,1,1,3.0,2.0,6.0,0.0,2.0,0.0,1,1.6,4.83,1125,4.84,4.93,3.0,4.91,210,0.0,4.81,2.0
158,4.97,4.97,4.97,21.0,31.0,19.43078,-99.17011,44,24,1.0,7.0,2.0,0.0,2.0,0.0,74,1.0,4.97,730,4.94,5.0,19.0,5.0,345,0.0,4.97,11.0
159,4.98,4.98,4.98,21.0,55.0,19.43068,-99.17007,40,25,1.0,7.0,2.0,0.0,2.0,0.0,70,1.0,4.98,730,4.87,4.98,19.0,5.0,345,2.0,4.89,11.0
160,4.93,4.93,4.99,34.0,27.0,19.4171,-99.1725,26,13,2.0,4.0,4.0,0.0,1.0,1.0,56,2.0,4.87,1125,4.88,4.98,25.0,4.95,132,16.0,4.86,4.0
161,4.89,4.89,4.75,1.0,44.0,19.40103,-99.17618,0,0,1.0,0.0,2.0,1.0,2.0,0.0,0,1.0,4.75,1125,4.91,4.7,1.0,4.8,267,0.0,4.82,1.0
162,4.52,4.52,4.87,16.0,23.0,19.43432,-99.14581,30,22,1.0,14.0,3.0,1.0,2.0,1.0,52,1.0,4.48,60,4.74,4.61,15.0,4.74,100,4.0,4.43,15.0
163,4.79,4.79,4.75,9.0,24.0,19.43794,-99.13644,55,30,1.0,7.0,4.0,0.0,3.0,0.0,85,2.0,4.75,90,4.83,4.96,7.0,4.96,333,0.0,4.71,7.0
164,5.0,5.0,4.83,1.0,23.0,19.36229,-99.17355,2,2,1.0,1.0,2.0,0.0,1.6,1.0,3,1.0,5.0,35,4.74,5.0,1.0,5.0,270,3.0,4.91,1.0
165,4.81,4.81,4.76,2.0,37.0,19.41245,-99.18961,0,0,1.0,2.0,1.0,0.0,1.6,0.0,0,1.0,4.73,1125,4.78,4.89,2.0,4.95,267,0.0,4.68,2.0
166,4.75,4.75,4.87,5.0,27.0,19.41059,-99.17501,45,24,1.0,2.0,2.0,0.0,2.0,1.0,75,2.0,4.63,60,4.73,4.89,3.0,4.92,350,9.0,4.65,2.0
167,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.39366,-99.15086,0,0,1.5696453569762017,0.0,1.0,1.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,150,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
168,4.86,4.86,4.94,5.0,67.0,19.35418,-99.16338,36,18,1.0,0.0,2.0,5.0,2.0,1.0,66,1.0,4.75,365,4.91,4.78,5.0,4.88,329,1.0,4.8,5.0
169,4.96,4.96,4.96,21.0,25.0,19.4306,-99.17074,35,21,1.0,7.0,2.0,0.0,2.0,0.0,65,1.0,4.92,730,4.92,4.92,19.0,4.92,340,2.0,4.84,11.0
170,5.0,5.0,4.97,21.0,38.0,19.43052,-99.17003,32,11,1.0,7.0,2.0,0.0,2.0,0.0,62,1.0,4.92,730,4.97,5.0,19.0,5.0,337,8.0,4.95,11.0
171,4.78,4.78,4.9,11.0,27.0,19.44182,-99.14639,20,5,1.4,3.0,2.9,3.0,1.0,0.0,44,1.6,4.78,90,4.79,4.92,10.0,4.88,312,22.0,4.78,6.0
172,4.93,4.93,4.93,6.0,56.0,19.42063,-99.16586,25,10,1.0,2.0,2.0,1.0,3.0,0.0,40,2.0,4.95,48,4.95,4.96,3.0,4.93,291,3.0,4.91,3.0
173,4.83,4.83,4.9,4.0,27.0,19.43956,-99.17263,0,0,2.0,1.0,4.0,0.0,2.0,1.0,2,3.0,4.75,1125,4.72,4.93,1.0,4.84,274,11.0,4.76,1.0
174,4.93,4.93,4.93,7.0,27.0,19.42288,-99.15488,34,18,1.0,3.0,3.0,0.0,3.0,3.0,50,1.0,4.84,1125,4.92,4.94,5.0,4.91,311,26.0,4.79,3.0
175,4.89,4.89,4.96,3.0,27.0,19.41434,-99.15857,44,25,2.0,1.0,4.0,0.0,2.0,0.0,74,2.0,4.78,1125,4.9,4.63,1.0,4.86,349,32.0,4.84,1.0
176,4.85,4.85,4.87,1.0,27.0,19.41896,-99.15508,36,21,2.0,1.0,4.0,0.0,3.0,1.0,62,2.0,4.84,1125,4.83,4.91,1.0,4.88,313,22.0,4.84,1.0
177,5.0,5.0,5.0,8.0,27.0,19.41356,-99.17586,11,8,1.0,0.0,2.0,3.0,2.0,2.0,19,1.0,4.99,30,5.0,5.0,8.0,4.99,216,29.0,4.95,3.0
178,4.94,4.94,5.0,7.0,27.0,19.42077,-99.16015,27,20,1.0,3.0,2.0,0.0,2.0,1.0,57,1.0,4.92,1125,4.95,4.97,3.0,4.98,328,33.0,4.88,3.0
179,4.97,4.97,4.98,6.0,27.0,19.4218,-99.16474,25,10,2.0,2.0,4.0,1.0,2.0,1.0,40,2.0,4.95,60,4.93,4.96,3.0,4.98,230,8.0,4.92,3.0
180,4.75,4.75,4.88,4.0,33.0,19.34514,-99.16218,51,21,2.0,2.0,3.0,0.0,3.0,0.0,81,1.9678361335646877,4.61,1125,4.75,4.7,2.0,4.97,356,2.0,4.58,2.0
181,4.33,4.9,5.0,1.0,3.0,19.39561,-99.15013,57,27,1.0,0.0,1.0,1.0,1.6,0.0,87,1.0,4.67,1125,5.0,4.67,1.0,4.67,362,0.0,4.8,1.0
182,4.86,4.86,4.94,5.0,69.0,19.34706,-99.16568,0,0,1.0,1.0,2.0,0.0,3.0,0.0,24,1.9678361335646877,4.78,1125,4.81,4.88,2.0,4.93,299,3.0,4.72,1.0
183,5.0,5.0,5.0,11.0,9.0,19.41875599395923,-99.16854557754895,19,9,2.0,7.0,4.0,0.0,2.0,4.0,45,2.0,5.0,60,5.0,5.0,9.0,5.0,45,9.0,4.89,7.0
184,4.74,4.74,4.74,1.0,46.0,19.33753,-99.15454,43,22,1.0,0.0,2.0,1.0,2.0,0.0,73,1.9678361335646877,4.89,1125,4.74,4.96,1.0,4.93,348,5.0,4.78,1.0
185,4.82,4.82,4.97,3.0,94.0,19.4141,-99.17348,59,29,2.0,1.0,4.0,0.0,1.6,0.0,89,1.9678361335646877,4.74,1000,4.77,4.77,1.0,4.88,179,0.0,4.77,1.0
186,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.40696,-99.16899,38,28,2.0,1.0,4.0,0.0,2.0,0.0,38,2.0,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,267,0.0,4.725268047982552,1.0
187,4.89,4.89,4.81,3.0,54.0,19.40906,-99.18165,37,15,2.0,2.0,7.0,0.0,1.0,1.0,67,3.0,4.94,730,4.93,5.0,2.0,4.98,335,30.0,4.8,2.0
188,4.96,4.96,5.0,3.0,27.0,19.35291,-99.16764,26,5,1.0,0.0,2.0,2.0,2.0,0.0,56,1.0,4.94,1125,4.93,4.98,2.0,4.97,301,28.0,4.95,2.0
189,4.85,4.85,4.9,15.0,27.0,19.41411,-99.16284,43,17,1.0,14.0,2.0,0.0,1.6,2.0,72,1.0,4.74,95,4.84,4.87,14.0,4.94,72,26.0,4.74,14.0
190,4.65,4.65,4.97,30.0,69.0,19.43792,-99.19647,38,16,3.0,2.5,5.0,0.0,2.0,0.0,68,3.0,4.7,1125,4.8,4.72,26.0,4.93,335,15.0,4.67,24.0
191,4.82,4.82,4.74,1.0,57.0,19.43326,-99.16806,9,4,1.0,1.0,2.0,0.0,1.6,1.0,15,1.0,4.81,1125,4.93,4.89,1.0,4.91,187,8.0,4.81,1.0
192,4.8,4.8,4.73,1.0,15.0,19.41722,-99.18002,14,14,1.0,0.0,1.0,1.0,1.6,0.0,24,1.0,5.0,1125,4.87,5.0,1.0,5.0,299,5.0,4.93,1.0
193,4.5,4.9,4.68,6.0,40.0,19.43341,-99.15124,57,27,2.0,4.0,7.0,0.0,3.0,0.0,87,1.6,4.75,1125,4.75,4.95,4.0,4.9,329,7.0,4.75,4.0
194,4.793877426390403,4.793877426390403,4.845981243184297,10.0,0.0,19.42423,-99.16917,56,26,1.0,0.0,3.0,1.0,1.0,0.0,86,3.0,4.757116810608044,1125,4.761881788440568,4.829862595419848,6.0,4.843370556161396,361,0.0,4.725268047982552,1.0
195,4.88,4.88,4.98,2.0,60.0,19.37496,-99.17334,1,1,1.0,1.0,1.0,0.0,1.6,2.0,1,1.0,4.9,1125,4.88,4.95,1.0,4.98,52,6.0,4.88,1.0
196,4.78,4.78,4.61,7.3,126.0,19.41833,-99.11802,29,7,1.0,2.5,2.0,0.0,3.0,0.0,59,1.0,4.75,600,4.86,4.94,6.2,4.89,59,5.0,4.81,4.9
197,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.42939,-99.15675,0,0,1.0,0.0,1.0,1.0,3.0,0.0,0,1.9678361335646877,4.757116810608044,7,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
198,4.92,4.92,4.83,4.0,48.0,19.37892,-99.1889,32,11,1.0,1.0,2.0,0.0,3.0,0.0,32,1.0,4.96,1125,4.94,5.0,1.0,4.98,276,8.0,4.94,1.0
199,4.79,4.79,4.84,7.0,19.0,19.44128,-99.18886,0,0,1.0,1.0,1.0,0.0,3.0,0.0,23,1.0,4.68,1125,4.68,4.74,5.0,4.74,298,0.0,4.63,1.0
200,5.0,5.0,5.0,5.0,24.0,19.35445,-99.16251,51,29,1.0,0.0,2.0,5.0,2.0,0.0,81,1.0,5.0,365,5.0,5.0,5.0,5.0,347,0.0,5.0,5.0
201,4.91,4.91,4.76,2.0,98.0,19.43107,-99.14473,50,26,2.0,1.0,4.0,0.0,3.0,1.0,80,2.0,4.86,25,4.93,4.94,1.0,4.97,355,9.0,4.83,1.0
202,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.35777,-99.2,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0,1.9678361335646877,4.757116810608044,10,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
203,4.793877426390403,4.793877426390403,4.845981243184297,4.0,0.0,19.35721,-99.16538,0,0,2.0,2.0,3.0,0.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,2.0,4.843370556161396,0,0.0,4.725268047982552,2.0
204,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.41325,-99.15733,59,29,1.0,0.0,1.0,1.0,1.6,0.0,89,2.0,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,364,0.0,4.725268047982552,1.0
205,4.73,4.73,4.91,16.0,11.0,19.4273,-99.16889,60,30,1.0,6.0,2.0,1.0,2.0,0.0,90,1.0,4.82,1125,4.91,4.73,10.0,5.0,365,0.0,4.64,7.0
206,4.93,4.93,4.98,2.0,27.0,19.41104,-99.17168,13,7,1.0,2.0,3.0,0.0,3.0,1.0,35,1.0,4.9,365,4.97,4.93,2.0,4.95,284,34.0,4.84,2.0
207,4.76,4.76,4.89,1.0,27.0,19.427446469054026,-99.13609032484908,54,24,1.0,0.0,2.0,1.0,1.0,3.0,84,1.0,4.69,5,4.87,4.83,1.0,4.86,359,39.0,4.76,1.0
208,5.0,5.0,5.0,3.0,1.0,19.36362,-99.16278,55,25,1.0,1.0,2.0,1.0,1.6,0.0,85,1.0,5.0,1125,4.8,5.0,3.0,5.0,360,0.0,4.8,2.0
209,4.96,4.96,4.98,5.0,55.0,19.35472,-99.16258,52,27,1.0,0.0,2.0,5.0,2.0,0.0,82,1.9678361335646877,4.89,365,5.0,4.91,5.0,4.96,357,0.0,4.87,5.0
210,4.96,4.96,4.9,2.0,27.0,19.43238,-99.17465,0,0,1.0,0.0,2.0,1.0,1.6,0.0,0,1.0,4.92,1125,4.94,4.92,2.0,4.97,0,0.0,4.93,1.0
211,5.0,5.0,4.6,1.0,5.0,19.37748,-99.18156,0,0,1.5696453569762017,0.0,2.0,1.0,2.0,0.0,0,1.9678361335646877,4.8,30,5.0,5.0,1.0,5.0,0,0.0,4.8,1.0
212,4.76,4.76,4.92,6.0,111.0,19.36045,-99.2,23,0,2.0,3.0,6.0,0.0,1.6,0.0,53,3.0,4.79,730,4.8,4.96,3.0,4.92,53,7.0,4.75,3.0
213,5.0,5.0,4.97,1.0,31.0,19.43145631325904,-99.17251368036464,49,19,1.0,0.0,2.0,1.0,1.6,1.0,78,1.0,4.94,10,5.0,4.93,1.0,4.97,78,2.0,4.93,1.0
214,5.0,5.0,5.0,7.3,4.0,19.42644,-99.161,0,0,1.0,2.5,4.0,4.0,2.0,0.0,0,3.0,4.5,1125,5.0,5.0,6.2,4.9,266,0.0,4.75,4.9
215,4.63,4.63,4.69,7.3,39.0,19.42536,-99.16043,16,0,1.0,2.5,2.0,4.0,1.0,0.0,46,1.0,4.49,1125,4.66,4.9,6.2,4.76,321,2.0,4.54,4.9
216,4.8,4.8,5.0,3.0,15.0,19.42297,-99.20626,60,30,1.0,0.0,2.0,2.0,1.6,0.0,90,1.0,4.8,1125,4.93,5.0,2.0,4.93,365,0.0,4.87,2.0
217,5.0,5.0,5.0,16.0,2.0,19.4,-99.19127,60,30,1.0,6.0,2.0,1.0,1.0,0.0,90,1.0,5.0,1125,5.0,5.0,10.0,4.9,365,0.0,5.0,7.0
218,4.97,4.97,4.97,1.0,29.0,19.4,-99.12838,60,30,1.0,0.0,2.0,1.0,1.0,3.0,90,2.0,4.97,1125,5.0,4.97,1.0,4.97,365,13.0,4.86,1.0
219,4.88,4.88,4.94,7.3,105.0,19.4366,-99.19059,51,21,2.0,2.5,5.0,0.0,3.0,0.0,80,2.0,4.85,250,4.86,4.99,6.2,4.96,80,4.0,4.73,4.9
220,5.0,5.0,5.0,2.0,4.0,19.43167,-99.16429,39,14,1.0,1.0,2.0,0.0,2.0,1.0,59,1.0,4.75,1125,4.5,4.75,1.0,4.9,59,4.0,5.0,1.0
221,4.88,4.88,4.74,8.0,34.0,19.40755,-99.1864,17,9,3.0,5.0,5.0,2.0,2.0,0.0,30,3.0,4.76,1125,4.88,4.88,7.0,4.88,259,0.0,4.71,7.0
222,4.98,4.98,5.0,7.0,47.0,19.37781,-99.15996,0,0,1.0,5.0,1.0,0.0,1.0,0.0,0,1.9678361335646877,4.91,1125,4.94,5.0,6.0,4.96,0,1.0,4.91,5.0
223,4.97,4.97,4.86,2.0,68.0,19.4,-99.14271,0,0,1.0,0.0,1.0,2.0,1.0,0.0,0,1.0,4.97,15,4.96,4.97,2.0,4.97,258,1.0,4.95,2.0
224,4.67,4.67,4.9,2.0,9.0,19.440629,-99.16809,0,0,2.0,1.0,4.0,0.0,3.0,0.0,0,1.9678361335646877,4.44,1125,4.67,5.0,1.0,4.78,0,0.0,4.8,1.0
225,4.72,4.72,4.93,2.0,116.0,19.34682,-99.16616,43,20,1.0,1.0,2.0,0.0,3.0,0.0,73,2.0,4.76,1125,4.78,4.67,1.0,4.8,342,17.0,4.71,1.0
226,4.89,4.89,4.71,3.0,54.0,19.36295,-99.15335,27,4,2.0,2.0,4.0,0.0,3.0,0.0,57,2.0,4.85,90,4.85,5.0,2.0,4.9,147,0.0,4.88,2.0
227,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.38614,-99.16783,59,29,1.0,0.0,1.0,1.0,1.0,0.0,89,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,269,0.0,4.725268047982552,1.0
228,4.57,4.57,4.97,30.0,127.0,19.43661,-99.20527,53,26,1.0,2.5,2.0,0.0,2.0,0.0,83,1.0,4.56,1125,4.66,4.9,26.0,4.75,358,32.0,4.59,24.0
229,4.57,4.57,4.88,30.0,49.0,19.42962,-99.20321,0,0,1.0,2.5,2.0,0.0,2.0,0.0,23,1.0,4.65,1125,4.78,4.9,26.0,4.78,298,3.0,4.53,24.0
230,4.69,4.69,4.87,30.0,52.0,19.40522,-99.2,56,29,1.0,2.5,2.0,0.0,2.0,0.0,86,1.0,4.58,1125,4.88,4.67,26.0,4.79,337,8.0,4.48,24.0
231,4.46,4.9,4.78,30.0,37.0,19.42482,-99.2,50,23,2.0,2.5,4.0,0.0,2.0,1.0,80,2.0,4.8,1125,4.59,4.9,26.0,4.68,355,5.0,4.46,24.0
232,4.67,4.67,4.71,30.0,55.0,19.4017,-99.2,0,0,3.0,2.5,7.0,0.0,2.0,0.0,0,1.9678361335646877,4.53,1125,4.85,4.6,26.0,4.8,0,0.0,4.6,24.0
233,5.0,5.0,4.91,6.0,11.0,19.33648,-99.20153,0,0,1.0,0.0,2.0,2.0,1.0,0.0,0,1.9678361335646877,4.82,1125,4.73,5.0,3.0,4.91,0,0.0,4.73,2.0
234,4.0,4.9,4.9,1.0,4.0,19.39477,-99.15369,58,28,1.0,0.0,1.0,1.0,3.0,0.0,88,1.0,4.8,1125,4.8,4.9,1.0,4.9,363,1.0,4.8,1.0
235,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.43144,-99.20925,59,29,1.0,0.0,1.0,2.0,1.0,0.0,89,1.0,4.757116810608044,730,4.761881788440568,4.829862595419848,3.0,4.843370556161396,89,0.0,4.725268047982552,2.0
236,4.91,4.91,4.9,9.0,27.0,19.35332,-99.14794,26,13,1.0,8.0,2.0,0.0,1.0,5.0,47,1.0,4.9,1125,4.94,4.94,8.0,4.96,312,10.9,4.89,8.0
237,4.8,4.8,4.9,7.3,27.0,19.41624,-99.15748,47,18,2.0,5.0,6.0,0.0,2.0,0.0,77,3.0,4.77,1125,4.87,4.77,13.0,4.73,352,9.0,4.74,5.0
238,4.96,4.96,4.96,6.0,26.0,19.35265,-99.16293,0,0,1.0,3.0,1.0,1.0,1.6,0.0,24,1.0,4.92,1125,5.0,5.0,4.0,5.0,299,3.0,4.88,4.0
239,5.0,5.0,4.83,3.0,12.0,19.41304,-99.18398,0,0,2.0,1.0,4.0,0.0,1.6,0.0,0,1.9678361335646877,5.0,1125,5.0,5.0,1.0,5.0,0,0.0,5.0,1.0
240,4.72,4.72,4.88,16.0,25.0,19.335982165534283,-99.12379880851051,51,26,1.4,2.5,2.9,0.0,2.0,0.0,81,1.9678361335646877,4.52,365,4.72,4.68,16.0,4.8,356,6.0,4.64,16.0
241,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.40662,-99.17301,0,0,1.5696453569762017,0.0,2.0,1.0,1.0,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
242,4.79,4.79,5.0,3.0,34.0,19.41035,-99.17145,2,2,2.0,2.0,4.0,0.0,1.6,0.0,19,2.0,4.91,1125,4.62,4.97,2.0,4.97,147,16.0,4.88,2.0
243,5.0,5.0,5.0,2.0,4.0,19.353416442871094,-99.16253662109376,0,0,2.0,1.0,2.0,0.0,1.6,0.0,10,3.0,5.0,1125,5.0,5.0,1.0,5.0,285,0.0,4.5,1.0
244,4.94,4.94,4.91,27.0,27.0,19.44336,-99.20072,37,10,1.0,1.0,3.0,0.0,2.0,0.0,67,2.0,4.93,1125,4.97,4.97,1.0,4.96,342,27.0,4.84,1.0
245,4.77,4.77,4.83,30.0,66.0,19.42503,-99.2,51,21,1.0,2.5,2.0,0.0,2.0,2.0,81,1.0,4.59,1125,4.92,4.68,26.0,4.88,356,19.0,4.72,24.0
246,4.81,4.81,4.98,14.0,27.0,19.42936,-99.19195,30,10,2.0,9.0,4.0,0.0,1.6,2.0,60,2.0,4.82,1125,4.85,4.89,14.0,4.92,230,48.0,4.74,9.0
